"","unitid","instnm","semester","quarter","year"
"10244",212911,"HAVERFORD COLLEGE",1,0,1993
"10245",212911,"HAVERFORD COLLEGE",1,0,1995
"10246",212911,"HAVERFORD COLLEGE",1,0,1996
"10247",212911,"HAVERFORD COLLEGE",1,0,1997
"10248",212911,"HAVERFORD COLLEGE",1,0,1998
"10249",212911,"HAVERFORD COLLEGE",1,0,1999
"10250",212911,"HAVERFORD COLLEGE",1,0,2000
"10251",212911,"HAVERFORD COLLEGE",1,0,2001
"10252",212911,"HAVERFORD COLLEGE",1,0,2002
"10253",212911,"HAVERFORD COLLEGE",1,0,2003
"10254",212911,"HAVERFORD COLLEGE",1,0,2004
"10255",212911,"Haverford College",1,0,2005
"10256",212911,"Haverford College",1,0,2006
"10257",212911,"Haverford College",1,0,2007
"10258",212911,"Haverford College",1,0,2008
"10259",212911,"Haverford College",1,0,2009
"10260",212911,"Haverford College",1,0,2010
"10261",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA",1,0,1991
"10262",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA",1,0,1992
"10263",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA",1,0,1993
"10264",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA",1,0,1995
"10265",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10266",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10267",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10268",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA-MAIN CAMPUS",1,0,1999
"10269",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA-MAIN CAMPUS",1,0,2000
"10270",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA-MAIN CAMPUS",1,0,2001
"10271",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA-MAIN CAMPUS",1,0,2002
"10272",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA-MAIN CAMPUS",1,0,2003
"10273",213020,"INDIANA UNIVERSITY OF PENNSYLVANIA-MAIN CAMPUS",1,0,2004
"10274",213020,"Indiana University of Pennsylvania-Main Campus",1,0,2005
"10275",213020,"Indiana University of Pennsylvania-Main Campus",1,0,2006
"10276",213020,"Indiana University of Pennsylvania-Main Campus",1,0,2007
"10277",213020,"Indiana University of Pennsylvania-Main Campus",1,0,2008
"10278",213020,"Indiana University of Pennsylvania-Main Campus",1,0,2009
"10279",213020,"Indiana University of Pennsylvania-Main Campus",1,0,2010
"10280",213251,"JUNIATA COLLEGE",1,0,1991
"10281",213251,"JUNIATA COLLEGE",1,0,1992
"10282",213251,"JUNIATA COLLEGE",1,0,1993
"10283",213251,"JUNIATA COLLEGE",1,0,1995
"10284",213251,"JUNIATA COLLEGE",1,0,1996
"10285",213251,"JUNIATA COLLEGE",1,0,1997
"10286",213251,"JUNIATA COLLEGE",1,0,1998
"10287",213251,"JUNIATA COLLEGE",1,0,1999
"10288",213251,"JUNIATA COLLEGE",1,0,2000
"10289",213251,"JUNIATA COLLEGE",1,0,2001
"10290",213251,"JUNIATA COLLEGE",1,0,2002
"10291",213251,"JUNIATA COLLEGE",1,0,2003
"10292",213251,"JUNIATA COLLEGE",1,0,2004
"10293",213251,"Juniata College",1,0,2005
"10294",213251,"Juniata College",1,0,2006
"10295",213251,"Juniata College",1,0,2007
"10296",213251,"Juniata College",1,0,2008
"10297",213251,"Juniata College",1,0,2009
"10298",213251,"Juniata College",1,0,2010
"10299",213321,"KING'S COLLEGE",1,0,1991
"10300",213321,"KING'S COLLEGE",1,0,1992
"10301",213321,"KING'S COLLEGE",1,0,1993
"10302",213321,"KING'S COLLEGE",1,0,1995
"10303",213321,"KING'S COLLEGE",1,0,1996
"10304",213321,"KINGS COLLEGE",1,0,1997
"10305",213321,"KINGS COLLEGE",1,0,1998
"10306",213321,"KINGS COLLEGE",1,0,1999
"10307",213321,"KINGS COLLEGE",1,0,2000
"10308",213321,"KINGS COLLEGE",1,0,2001
"10309",213321,"KINGS COLLEGE",1,0,2002
"10310",213321,"KINGS COLLEGE",1,0,2003
"10311",213321,"KINGS COLLEGE",1,0,2004
"10312",213321,"King's College",1,0,2005
"10313",213321,"King's College",1,0,2006
"10314",213321,"King's College",1,0,2007
"10315",213321,"King's College",1,0,2008
"10316",213321,"King's College",1,0,2009
"10317",213321,"King's College",1,0,2010
"10318",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,1991
"10319",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,1992
"10320",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,1993
"10321",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,1995
"10322",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10323",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10324",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10325",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10326",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10327",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10328",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10329",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10330",213349,"KUTZTOWN UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10331",213349,"Kutztown University of Pennsylvania",1,0,2005
"10332",213349,"Kutztown University of Pennsylvania",1,0,2006
"10333",213349,"Kutztown University of Pennsylvania",1,0,2007
"10334",213349,"Kutztown University of Pennsylvania",1,0,2008
"10335",213349,"Kutztown University of Pennsylvania",1,0,2009
"10336",213349,"Kutztown University of Pennsylvania",1,0,2010
"10337",213358,"LA ROCHE COLLEGE",1,0,1991
"10338",213358,"LA ROCHE COLLEGE",1,0,1992
"10339",213358,"LA ROCHE COLLEGE",1,0,1993
"10340",213358,"LA ROCHE COLLEGE",1,0,1995
"10341",213358,"LA ROCHE COLLEGE",1,0,1996
"10342",213358,"LA ROCHE COLLEGE",1,0,1997
"10343",213358,"LA ROCHE COLLEGE",1,0,1998
"10344",213358,"LA ROCHE COLLEGE",1,0,1999
"10345",213358,"LA ROCHE COLLEGE",1,0,2000
"10346",213358,"LA ROCHE COLLEGE",1,0,2001
"10347",213358,"LA ROCHE COLLEGE",1,0,2002
"10348",213358,"LA ROCHE COLLEGE",1,0,2003
"10349",213358,"LA ROCHE COLLEGE",1,0,2004
"10350",213358,"La Roche College",1,0,2005
"10351",213358,"La Roche College",1,0,2006
"10352",213358,"La Roche College",1,0,2007
"10353",213358,"La Roche College",1,0,2008
"10354",213358,"La Roche College",1,0,2009
"10355",213358,"La Roche College",1,0,2010
"10356",213367,"LA SALLE UNIVERSITY",1,0,1991
"10357",213367,"LA SALLE UNIVERSITY",1,0,1992
"10358",213367,"LA SALLE UNIVERSITY",1,0,1993
"10359",213367,"LA SALLE UNIVERSITY",1,0,1995
"10360",213367,"LA SALLE UNIVERSITY",1,0,1996
"10361",213367,"LA SALLE UNIVERSITY",1,0,1997
"10362",213367,"LA SALLE UNIVERSITY",1,0,1998
"10363",213367,"LA SALLE UNIVERSITY",1,0,1999
"10364",213367,"LA SALLE UNIVERSITY",1,0,2000
"10365",213367,"LA SALLE UNIVERSITY",1,0,2001
"10366",213367,"LA SALLE UNIVERSITY",1,0,2002
"10367",213367,"LA SALLE UNIVERSITY",1,0,2003
"10368",213367,"LA SALLE UNIVERSITY",1,0,2004
"10369",213367,"La Salle University",1,0,2005
"10370",213367,"La Salle University",1,0,2006
"10371",213367,"La Salle University",1,0,2007
"10372",213367,"La Salle University",1,0,2008
"10373",213367,"La Salle University",1,0,2009
"10374",213367,"La Salle University",1,0,2010
"10375",213385,"LAFAYETTE COLLEGE",1,0,1991
"10376",213385,"LAFAYETTE COLLEGE",1,0,1992
"10377",213385,"LAFAYETTE COLLEGE",1,0,1993
"10378",213385,"LAFAYETTE COLLEGE",1,0,1995
"10379",213385,"LAFAYETTE COLLEGE",1,0,1996
"10380",213385,"LAFAYETTE COLLEGE",1,0,1997
"10381",213385,"LAFAYETTE COLLEGE",1,0,1998
"10382",213385,"LAFAYETTE COLLEGE",1,0,1999
"10383",213385,"LAFAYETTE COLLEGE",1,0,2000
"10384",213385,"LAFAYETTE COLLEGE",1,0,2001
"10385",213385,"LAFAYETTE COLLEGE",1,0,2002
"10386",213385,"LAFAYETTE COLLEGE",1,0,2003
"10387",213385,"LAFAYETTE COLLEGE",1,0,2004
"10388",213385,"Lafayette College",1,0,2005
"10389",213385,"Lafayette College",1,0,2006
"10390",213385,"Lafayette College",1,0,2007
"10391",213385,"Lafayette College",1,0,2008
"10392",213385,"Lafayette College",1,0,2009
"10393",213385,"Lafayette College",1,0,2010
"10394",213507,"LEBANON VALLEY COLLEGE",1,0,1991
"10395",213507,"LEBANON VALLEY COLLEGE",1,0,1992
"10396",213507,"LEBANON VALLEY COLLEGE",1,0,1993
"10397",213507,"LEBANON VALLEY COLLEGE",1,0,1995
"10398",213507,"LEBANON VALLEY COLLEGE",1,0,1996
"10399",213507,"LEBANON VALLEY COLLEGE",1,0,1997
"10400",213507,"LEBANON VALLEY COLLEGE",1,0,1998
"10401",213507,"LEBANON VALLEY COLLEGE",1,0,1999
"10402",213507,"LEBANON VALLEY COLLEGE",1,0,2000
"10403",213507,"LEBANON VALLEY COLLEGE",1,0,2001
"10404",213507,"LEBANON VALLEY COLLEGE",1,0,2002
"10405",213507,"LEBANON VALLEY COLLEGE",1,0,2003
"10406",213507,"LEBANON VALLEY COLLEGE",1,0,2004
"10407",213507,"Lebanon Valley College",1,0,2005
"10408",213507,"Lebanon Valley College",1,0,2006
"10409",213507,"Lebanon Valley College",1,0,2007
"10410",213507,"Lebanon Valley College",1,0,2008
"10411",213507,"Lebanon Valley College",1,0,2009
"10412",213507,"Lebanon Valley College",1,0,2010
"10413",213543,"LEHIGH UNIVERSITY",1,0,1991
"10414",213543,"LEHIGH UNIVERSITY",1,0,1992
"10415",213543,"LEHIGH UNIVERSITY",1,0,1993
"10416",213543,"LEHIGH UNIVERSITY",1,0,1995
"10417",213543,"LEHIGH UNIVERSITY",1,0,1996
"10418",213543,"LEHIGH UNIVERSITY",1,0,1997
"10419",213543,"LEHIGH UNIVERSITY",1,0,1998
"10420",213543,"LEHIGH UNIVERSITY",1,0,1999
"10421",213543,"LEHIGH UNIVERSITY",1,0,2000
"10422",213543,"LEHIGH UNIVERSITY",1,0,2001
"10423",213543,"LEHIGH UNIVERSITY",1,0,2002
"10424",213543,"LEHIGH UNIVERSITY",1,0,2003
"10425",213543,"LEHIGH UNIVERSITY",1,0,2004
"10426",213543,"Lehigh University",1,0,2005
"10427",213543,"Lehigh University",1,0,2006
"10428",213543,"Lehigh University",1,0,2007
"10429",213543,"Lehigh University",1,0,2008
"10430",213543,"Lehigh University",1,0,2009
"10431",213543,"Lehigh University",1,0,2010
"10432",213613,"LOCK HAVEN UNIVERSITY",1,0,1991
"10433",213613,"LOCK HAVEN UNIVERSITY",1,0,1992
"10434",213613,"LOCK HAVEN UNIVERSITY",1,0,1993
"10435",213613,"LOCK HAVEN UNIVERISTY OF PENNSYLVANIA",1,0,1995
"10436",213613,"LOCK HAVEN UNIVERISTY OF PENNSYLVANIA",1,0,1996
"10437",213613,"LOCK HAVEN UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10438",213613,"LOCK HAVEN UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10439",213613,"LOCK HAVEN UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10440",213613,"LOCK HAVEN UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10441",213613,"LOCK HAVEN UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10442",213613,"LOCK HAVEN UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10443",213613,"LOCK HAVEN UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10444",213613,"LOCK HAVEN UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10445",213613,"Lock Haven University of Pennsylvania",1,0,2005
"10446",213613,"Lock Haven University of Pennsylvania",1,0,2006
"10447",213613,"Lock Haven University of Pennsylvania",1,0,2007
"10448",213613,"Lock Haven University",1,0,2008
"10449",213613,"Lock Haven University",1,0,2009
"10450",213613,"Lock Haven University",1,0,2010
"10451",213668,"LYCOMING COLLEGE",1,0,1991
"10452",213668,"LYCOMING COLLEGE",1,0,1992
"10453",213668,"LYCOMING COLLEGE",1,0,1993
"10454",213668,"LYCOMING COLLEGE",1,0,1995
"10455",213668,"LYCOMING COLLEGE",1,0,1996
"10456",213668,"LYCOMING COLLEGE",1,0,1997
"10457",213668,"LYCOMING COLLEGE",1,0,1998
"10458",213668,"LYCOMING COLLEGE",1,0,1999
"10459",213668,"LYCOMING COLLEGE",1,0,2000
"10460",213668,"LYCOMING COLLEGE",1,0,2001
"10461",213668,"LYCOMING COLLEGE",1,0,2002
"10462",213668,"LYCOMING COLLEGE",1,0,2003
"10463",213668,"LYCOMING COLLEGE",1,0,2004
"10464",213668,"Lycoming College",1,0,2005
"10465",213668,"Lycoming College",1,0,2006
"10466",213668,"Lycoming College",1,0,2007
"10467",213668,"Lycoming College",1,0,2008
"10468",213668,"Lycoming College",1,0,2009
"10469",213668,"Lycoming College",1,0,2010
"10470",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,1991
"10471",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,1992
"10472",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,1993
"10473",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,1995
"10474",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10475",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10476",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10477",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10478",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10479",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10480",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10481",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10482",213783,"MANSFIELD UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10483",213783,"Mansfield University of Pennsylvania",1,0,2005
"10484",213783,"Mansfield University of Pennsylvania",1,0,2006
"10485",213783,"Mansfield University of Pennsylvania",1,0,2007
"10486",213783,"Mansfield University of Pennsylvania",1,0,2008
"10487",213783,"Mansfield University of Pennsylvania",1,0,2009
"10488",213783,"Mansfield University of Pennsylvania",1,0,2010
"10489",213826,"MARYWOOD COLLEGE",1,0,1991
"10490",213826,"MARYWOOD COLLEGE",1,0,1992
"10491",213826,"MARYWOOD COLLEGE",1,0,1993
"10492",213826,"MARYWOOD COLLEGE",1,0,1995
"10493",213826,"MARYWOOD COLLEGE",1,0,1996
"10494",213826,"MARYWOOD UNIVERSITY",1,0,1997
"10495",213826,"MARYWOOD UNIVERSITY",1,0,1998
"10496",213826,"MARYWOOD UNIVERSITY",1,0,1999
"10497",213826,"MARYWOOD UNIVERSITY",1,0,2000
"10498",213826,"MARYWOOD UNIVERSITY",1,0,2001
"10499",213826,"MARYWOOD UNIVERSITY",1,0,2002
"10500",213826,"MARYWOOD UNIVERSITY",1,0,2003
"10501",213826,"MARYWOOD UNIVERSITY",1,0,2004
"10502",213826,"Marywood University",1,0,2005
"10503",213826,"Marywood University",1,0,2006
"10504",213826,"Marywood University",1,0,2007
"10505",213826,"Marywood University",1,0,2008
"10506",213826,"Marywood University",1,0,2009
"10507",213826,"Marywood University",1,0,2010
"10508",213996,"MESSIAH COLLEGE",1,0,1991
"10509",213996,"MESSIAH COLLEGE",1,0,1992
"10510",213996,"MESSIAH COLLEGE",1,0,1993
"10511",213996,"MESSIAH COLLEGE",1,0,1995
"10512",213996,"MESSIAH COLLEGE",1,0,1996
"10513",213996,"MESSIAH COLLEGE",1,0,1997
"10514",213996,"MESSIAH COLLEGE",1,0,1998
"10515",213996,"MESSIAH COLLEGE",1,0,1999
"10516",213996,"MESSIAH COLLEGE",1,0,2000
"10517",213996,"MESSIAH COLLEGE",1,0,2001
"10518",213996,"MESSIAH COLLEGE",1,0,2002
"10519",213996,"MESSIAH COLLEGE",1,0,2003
"10520",213996,"MESSIAH COLLEGE",1,0,2004
"10521",213996,"Messiah College",1,0,2005
"10522",213996,"Messiah College",1,0,2006
"10523",213996,"Messiah College",1,0,2007
"10524",213996,"Messiah College",1,0,2008
"10525",213996,"Messiah College",1,0,2009
"10526",213996,"Messiah College",1,0,2010
"10527",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,1991
"10528",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,1992
"10529",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,1993
"10530",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,1995
"10531",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10532",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10533",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10534",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10535",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10536",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10537",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10538",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10539",214041,"MILLERSVILLE UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10540",214041,"Millersville University of Pennsylvania",1,0,2005
"10541",214041,"Millersville University of Pennsylvania",1,0,2006
"10542",214041,"Millersville University of Pennsylvania",1,0,2007
"10543",214041,"Millersville University of Pennsylvania",1,0,2008
"10544",214041,"Millersville University of Pennsylvania",1,0,2009
"10545",214041,"Millersville University of Pennsylvania",1,0,2010
"10546",214069,"COLLEGE MISERICORDIA",1,0,1991
"10547",214069,"COLLEGE MISERICORDIA",1,0,1992
"10548",214069,"COLLEGE MISERICORDIA",1,0,1993
"10549",214069,"COLLEGE MISERICORDIA",1,0,1995
"10550",214069,"COLLEGE MISERICORDIA",1,0,1996
"10551",214069,"COLLEGE MISERICORDIA",1,0,1997
"10552",214069,"COLLEGE MISERICORDIA",1,0,1998
"10553",214069,"COLLEGE MISERICORDIA",1,0,1999
"10554",214069,"COLLEGE MISERICORDIA",1,0,2000
"10555",214069,"COLLEGE MISERICORDIA",1,0,2001
"10556",214069,"COLLEGE MISERICORDIA",1,0,2002
"10557",214069,"COLLEGE MISERICORDIA",1,0,2003
"10558",214069,"COLLEGE MISERICORDIA",1,0,2004
"10559",214069,"College Misericordia",1,0,2005
"10560",214069,"College Misericordia",1,0,2006
"10561",214069,"Misericordia University",1,0,2007
"10562",214069,"Misericordia University",1,0,2008
"10563",214069,"Misericordia University",1,0,2009
"10564",214069,"Misericordia University",1,0,2010
"10565",214157,"MORAVIAN COLLEGE",1,0,1991
"10566",214157,"MORAVIAN COLLEGE",1,0,1992
"10567",214157,"MORAVIAN COLLEGE",1,0,1993
"10568",214157,"MORAVIAN COLLEGE",1,0,1995
"10569",214157,"MORAVIAN COLLEGE",1,0,1996
"10570",214157,"MORAVIAN COLLEGE",1,0,1997
"10571",214157,"MORAVIAN COLLEGE AND THEOLOGICAL SEMINARY",1,0,1998
"10572",214157,"MORAVIAN COLLEGE AND THEOLOGICAL SEMINARY",1,0,1999
"10573",214157,"MORAVIAN COLLEGE AND THEOLOGICAL SEMINARY",1,0,2000
"10574",214157,"MORAVIAN COLLEGE AND THEOLOGICAL SEMINARY",1,0,2001
"10575",214157,"MORAVIAN COLLEGE AND THEOLOGICAL SEMINARY",1,0,2002
"10576",214157,"MORAVIAN COLLEGE AND THEOLOGICAL SEMINARY",1,0,2003
"10577",214157,"MORAVIAN COLLEGE AND THEOLOGICAL SEMINARY",1,0,2004
"10578",214157,"Moravian College and Moravian Theological Seminary",1,0,2005
"10579",214157,"Moravian College and Moravian Theological Seminary",1,0,2006
"10580",214157,"Moravian College and Moravian Theological Seminary",1,0,2007
"10581",214157,"Moravian College and Moravian Theological Seminary",1,0,2008
"10582",214157,"Moravian College and Moravian Theological Seminary",1,0,2009
"10583",214157,"Moravian College and Moravian Theological Seminary",1,0,2010
"10584",214175,"MUHLENBERG COLLEGE",1,0,1991
"10585",214175,"MUHLENBERG COLLEGE",1,0,1992
"10586",214175,"MUHLENBERG COLLEGE",1,0,1993
"10587",214175,"MUHLENBERG COLLEGE",1,0,1995
"10588",214175,"MUHLENBERG COLLEGE",1,0,1996
"10589",214175,"MUHLENBERG COLLEGE",1,0,1997
"10590",214175,"MUHLENBERG COLLEGE",1,0,1998
"10591",214175,"MUHLENBERG COLLEGE",1,0,1999
"10592",214175,"MUHLENBERG COLLEGE",1,0,2000
"10593",214175,"MUHLENBERG COLLEGE",1,0,2001
"10594",214175,"MUHLENBERG COLLEGE",1,0,2002
"10595",214175,"MUHLENBERG COLLEGE",1,0,2003
"10596",214175,"MUHLENBERG COLLEGE",1,0,2004
"10597",214175,"Muhlenberg College",1,0,2005
"10598",214175,"Muhlenberg College",1,0,2006
"10599",214175,"Muhlenberg College",1,0,2007
"10600",214175,"Muhlenberg College",1,0,2008
"10601",214175,"Muhlenberg College",1,0,2009
"10602",214175,"Muhlenberg College",1,0,2010
"10603",214272,"NEUMANN COLLEGE",1,0,1991
"10604",214272,"NEUMANN COLLEGE",1,0,1992
"10605",214272,"NEUMANN COLLEGE",1,0,1993
"10606",214272,"NEUMANN COLLEGE",1,0,1995
"10607",214272,"NEUMANN COLLEGE",1,0,1996
"10608",214272,"NEUMANN COLLEGE",1,0,1997
"10609",214272,"NEUMANN COLLEGE",1,0,1998
"10610",214272,"NEUMANN COLLEGE",1,0,1999
"10611",214272,"NEUMANN COLLEGE",1,0,2000
"10612",214272,"NEUMANN COLLEGE",1,0,2001
"10613",214272,"NEUMANN COLLEGE",1,0,2002
"10614",214272,"NEUMANN COLLEGE",1,0,2003
"10615",214272,"NEUMANN COLLEGE",1,0,2004
"10616",214272,"Neumann College",1,0,2005
"10617",214272,"Neumann College",1,0,2006
"10618",214272,"Neumann College",1,0,2007
"10619",214272,"Neumann College",1,0,2008
"10620",214272,"Neumann University",1,0,2009
"10621",214272,"Neumann University",1,0,2010
"10622",214777,"PENNSYLVANIA STATE UNIVERSITY MAIN CAMPUS",1,0,1991
"10623",214777,"PENNSYLVANIA STATE UNIVERSITY MAIN CAMPUS",1,0,1992
"10624",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,1993
"10625",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,1995
"10626",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,1996
"10627",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,1997
"10628",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,1998
"10629",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,1999
"10630",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,2000
"10631",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,2001
"10632",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,2002
"10633",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,2003
"10634",214777,"PENNSYLVANIA STATE UNIVERSITY-MAIN CAMPUS",1,0,2004
"10635",214777,"Pennsylvania State University-Main Campus",1,0,2005
"10636",214777,"Pennsylvania State University-Penn State Main Campus",1,0,2006
"10637",214777,"Pennsylvania State University-Main Campus",1,0,2007
"10638",214777,"Pennsylvania State University-Main Campus",1,0,2008
"10639",214777,"Pennsylvania State University-Main Campus",1,0,2009
"10640",214777,"Pennsylvania State University-Main Campus",1,0,2010
"10641",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,1991
"10642",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,1992
"10643",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,1993
"10644",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,1995
"10645",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,1996
"10646",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,1997
"10647",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,1998
"10648",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,1999
"10649",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,2000
"10650",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,2001
"10651",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,2002
"10652",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,2003
"10653",215062,"UNIVERSITY OF PENNSYLVANIA",1,0,2004
"10654",215062,"University of Pennsylvania",1,0,2005
"10655",215062,"University of Pennsylvania",1,0,2006
"10656",215062,"University of Pennsylvania",1,0,2007
"10657",215062,"University of Pennsylvania",1,0,2008
"10658",215062,"University of Pennsylvania",1,0,2009
"10659",215062,"University of Pennsylvania",1,0,2010
"10660",215743,"SAINT FRANCIS COLLEGE",1,0,1991
"10661",215743,"SAINT FRANCIS COLLEGE",1,0,1992
"10662",215743,"SAINT FRANCIS COLLEGE",1,0,1993
"10663",215743,"SAINT FRANCIS COLLEGE",1,0,1995
"10664",215743,"SAINT FRANCIS COLLEGE",1,0,1996
"10665",215743,"SAINT FRANCIS COLLEGE",1,0,1997
"10666",215743,"SAINT FRANCIS COLLEGE",1,0,1998
"10667",215743,"SAINT FRANCIS COLLEGE",1,0,1999
"10668",215743,"SAINT FRANCIS COLLEGE",1,0,2000
"10669",215743,"SAINT FRANCIS UNIVERSITY",1,0,2001
"10670",215743,"SAINT FRANCIS UNIVERSITY",1,0,2002
"10671",215743,"SAINT FRANCIS UNIVERSITY",1,0,2003
"10672",215743,"SAINT FRANCIS UNIVERSITY",1,0,2004
"10673",215743,"Saint Francis University",1,0,2005
"10674",215743,"Saint Francis University",1,0,2006
"10675",215743,"Saint Francis University",1,0,2007
"10676",215743,"Saint Francis University",1,0,2008
"10677",215743,"Saint Francis University",1,0,2009
"10678",215743,"Saint Francis University",1,0,2010
"10679",215798,"SAINT VINCENT COLLEGE",1,0,1991
"10680",215798,"SAINT VINCENT COLLEGE",1,0,1992
"10681",215798,"SAINT VINCENT COLLEGE",1,0,1993
"10682",215798,"SAINT VINCENT COLLEGE",1,0,1995
